,debit_amount_count,debit_amount_sum,debit_amount_mean,debit_amount_std,debit_debit_roll_cnt_30d_mean,debit_debit_roll_mean_30d_mean,debit_debit_roll_std_30d_mean,debit_debit_amount_spike_ratio_7d_mean,debit_debit_tx_rate_spike_7d_mean,debit_debit_amount_volatility_30d_mean,credit_amount_count,credit_amount_sum,credit_amount_mean,credit_amount_std,credit_credit_roll_cnt_30d_mean,credit_credit_roll_mean_30d_mean,credit_credit_roll_std_30d_mean,credit_credit_amount_spike_ratio_7d_mean,credit_credit_tx_rate_spike_7d_mean,credit_credit_amount_volatility_30d_mean,out_unique,in_unique,fan_out_ratio,fan_in_ratio,in_out_ratio,IsolationForest_score,LocalOutlierFactor_score,OneClassSVM_score,EllipticEnvelope_score,graph_anomaly_score,anomaly_flag
cf603eadad6f36c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,147441.04,5897.6416,2636.9762585008866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03999999840000006,147441040001.00003,0.030870328978264285,0.003725768245752687,0.9140550987556477,1.840731164439054e-06,0.2371632591777073,0
d165cf0df41bf2b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,4000000001.0,0.01957813379529098,0.0026772911308147493,0.9918335988075585,5.4380966891605745e-08,0.25352226952865775,0
d18b9e5e99859a85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,18000000001.0,0.015712371281143694,0.0026772911308147493,0.9868364684988463,4.169475593631471e-08,0.25130654315139017,0
d730bafb027f9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,555000.0,277500.0,156977.70542341354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,555000000001.0,0.0353691735552183,0.005757066199143377,0.5591293392712666,6.844909465445321e-07,0.15006406587914373,0
d8104c0f1919d0ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,746078.0,248692.66666666666,88866.90813420557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,746078000001.0,0.028538863965133228,0.003779552709690043,0.6101782273715033,4.776136851366548e-07,0.16062428041500293,0
d877722ca4e40f98,2152.0,677167810.22,314669.0567936803,2878643.407184024,12.62360594795539,664179.9735976354,1901684.659163217,1.2714074872458778,1.136342411937153,2.917723807203852,560.0,680330652.73,1214876.1655892858,6257953.83197562,10.316071428571428,551491.8186244048,1452199.8615060356,1.2920623236454074,1.2470075304674786,2.6238681592285586,97.0,38.0,0.04507434942143385,0.06785714273596939,1.0046706923487287,0.9999982295191997,0.9999999666342095,0.991258178899909,0.11905308367531255,0.7775773646821577,1
dd4e43d43864634e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46800.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,46800000001.0,0.0,0.004320365739070857,0.6735610781860761,1.597959341089257e-08,0.16947036497618512,0
e48c848058fa9e0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,158889.41,79444.705,85451.0614346086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,158889410001.00003,0.010656241827684008,0.004127872891825571,0.6356008076305888,2.2555098353448785e-07,0.16259628697527048,0
e6b9f91a43ea4493,1.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999990000010001,0.9999990000010001,1.0,0.17580791992713035,0.09848517303285842,0.9239735581184021,1.103478112520166e-06,0.2995669386391258,0
e836147459925aef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67900.0,22633.333333333332,8409.716602438713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,67900000000.99999,0.0014690875641834324,0.003477071974731815,0.7007196077001945,2.6610685026244765e-08,0.17641644846244867,0
ed18d013d231f2d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,55550.0,4629.166666666667,4348.743723156949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08333332638888948,55550000001.0,0.012106238434516805,0.002832858845178069,0.8720263964627964,1.8271129347362523e-07,0.2217414191134462,0
eed8b1f54ed4366c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1228693.35,14984.06524390244,19414.387042850223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012195121802498515,1228693350001.0002,0.14017237942263494,0.015611312733331202,0.9989798800571816,3.830236135575788e-05,0.28870046864362586,0
f009f83433030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11290000.0,1411250.0,1941625.8099114478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12499998437500197,11290000000001.0,0.17326148605884878,0.0822776693637992,0.44034223209902423,0.0004883981821105038,0.1740924464259457,0
f0be9c0037548bf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1103621.0,551810.5,73271.11177333124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,1103621000001.0,0.058817275071019665,0.00935264559539881,0.5174632505391736,8.419190330918173e-07,0.1464085032811563,0
